"code","dayTime","type","entryMethod","exitMethod","MINI_CHECK_flg","realEntryVolume","entry_money"
"4650","2017-08-17","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","11","11000"
"4650","2017-08-17","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","11","11000"
"4664","2017-08-17","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","22","11000"
"4664","2017-08-17","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","22","11000"
"4704","2017-08-17","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","3","11000"
"4704","2017-08-17","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","3","11000"
"4734","2017-08-17","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","27","11000"
"4792","2017-08-17","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","2","11000"
"4814","2017-08-17","DD","technique.Technique04.MACD_M_L","technique.Technique04.MACD_M_S_OVER0","1","30","11000"
"4847","2017-08-17","DD","technique.Technique04.MACD_M_L","technique.Technique04.MACD_M_S_OVER0","1","16","11000"
"4967","2017-08-17","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","2","11000"
"5284","2017-08-17","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","29","11000"
"5742","2017-08-17","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","5","11000"
"5742","2017-08-17","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique06.IDO_HEKIN_2_L","1","5","11000"
"5742","2017-08-17","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","5","11000"
"5928","2017-08-17","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","29","11000"
"5947","2017-08-17","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","2","11000"
"5947","2017-08-17","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","2","11000"
"6027","2017-08-17","DD","technique.Technique04.MACD_M_L","technique.Technique04.MACD_M_S_OVER0","1","7","11000"
"6048","2017-08-17","DD","technique.Technique04.MACD_M_L","technique.Technique04.MACD_M_S_OVER0","1","9","11000"
"6048","2017-08-17","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","9","11000"
"6058","2017-08-17","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","8","11000"
"6058","2017-08-17","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique06.IDO_HEKIN_2_L","1","8","11000"
